0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 0, Title_t, "Song04-07.MID"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 67, 0
2, 744, Note_on_c, 0, 81, 67
2, 779, Note_on_c, 0, 76, 61
2, 807, Control_c, 0, 64, 65
2, 808, Note_on_c, 0, 81, 0
2, 814, Note_on_c, 0, 57, 61
2, 816, Note_on_c, 0, 69, 80
2, 821, Control_c, 0, 64, 70
2, 823, Note_on_c, 0, 76, 0
2, 837, Control_c, 0, 64, 74
2, 844, Note_on_c, 0, 57, 0
2, 852, Control_c, 0, 64, 78
2, 859, Note_on_c, 0, 69, 0
2, 868, Control_c, 0, 64, 80
2, 882, Control_c, 0, 64, 81
2, 958, Control_c, 0, 64, 80
2, 1066, Control_c, 0, 64, 79
2, 1081, Control_c, 0, 64, 78
2, 1095, Control_c, 0, 64, 74
2, 1111, Control_c, 0, 64, 70
2, 1113, Note_on_c, 0, 57, 78
2, 1126, Control_c, 0, 64, 65
2, 1127, Note_on_c, 0, 69, 72
2, 1141, Control_c, 0, 64, 54
2, 1143, Note_on_c, 0, 57, 0
2, 1152, Note_on_c, 0, 69, 0
2, 1157, Control_c, 0, 64, 21
2, 1171, Control_c, 0, 64, 0
2, 1224, Note_on_c, 0, 57, 64
2, 1226, Note_on_c, 0, 69, 63
2, 1259, Note_on_c, 0, 57, 0
2, 1292, Note_on_c, 0, 72, 68
2, 1293, Note_on_c, 0, 69, 0
2, 1300, Note_on_c, 0, 60, 60
2, 1341, Note_on_c, 0, 60, 0
2, 1355, Note_on_c, 0, 72, 0
2, 1373, Note_on_c, 0, 71, 63
2, 1396, Note_on_c, 0, 59, 39
2, 1413, Note_on_c, 0, 71, 0
2, 1426, Note_on_c, 0, 59, 0
2, 1431, Note_on_c, 0, 69, 64
2, 1443, Note_on_c, 0, 57, 55
2, 1449, Note_on_c, 0, 69, 0
2, 1553, Note_on_c, 0, 88, 77
2, 1595, Note_on_c, 0, 83, 67
2, 1608, Note_on_c, 0, 57, 0
2, 1617, Note_on_c, 0, 64, 68
2, 1620, Control_c, 0, 64, 44
2, 1620, Note_on_c, 0, 76, 95
2, 1623, Note_on_c, 0, 88, 0
2, 1636, Control_c, 0, 64, 61
2, 1651, Control_c, 0, 64, 63
2, 1660, Note_on_c, 0, 83, 0
2, 1666, Control_c, 0, 64, 64
2, 1667, Note_on_c, 0, 64, 0
2, 1667, Note_on_c, 0, 76, 0
2, 1681, Control_c, 0, 64, 65
2, 1696, Control_c, 0, 64, 67
2, 1712, Control_c, 0, 64, 68
2, 1726, Control_c, 0, 64, 68
2, 1757, Control_c, 0, 64, 69
2, 1772, Control_c, 0, 64, 69
2, 1788, Control_c, 0, 64, 70
2, 1802, Control_c, 0, 64, 70
2, 1956, Note_on_c, 0, 64, 80
2, 1961, Note_on_c, 0, 52, 67
2, 1978, Control_c, 0, 64, 68
2, 1990, Note_on_c, 0, 64, 0
2, 1994, Control_c, 0, 64, 64
2, 2000, Note_on_c, 0, 52, 0
2, 2009, Control_c, 0, 64, 59
2, 2023, Control_c, 0, 64, 52
2, 2039, Control_c, 0, 64, 49
2, 2042, Note_on_c, 0, 64, 75
2, 2054, Control_c, 0, 64, 46
2, 2068, Note_on_c, 0, 52, 66
2, 2070, Control_c, 0, 64, 42
2, 2085, Control_c, 0, 64, 37
2, 2099, Control_c, 0, 64, 31
2, 2113, Note_on_c, 0, 68, 75
2, 2115, Control_c, 0, 64, 24
2, 2122, Note_on_c, 0, 52, 0
2, 2130, Control_c, 0, 64, 21
2, 2135, Note_on_c, 0, 64, 0
2, 2137, Note_on_c, 0, 56, 52
2, 2146, Control_c, 0, 64, 18
2, 2160, Control_c, 0, 64, 13
2, 2187, Note_on_c, 0, 66, 76
2, 2198, Note_on_c, 0, 56, 0
2, 2205, Note_on_c, 0, 68, 0
2, 2208, Note_on_c, 0, 54, 48
2, 2240, Note_on_c, 0, 54, 0
2, 2241, Note_on_c, 0, 66, 0
2, 2253, Note_on_c, 0, 64, 60
2, 2261, Note_on_c, 0, 52, 56
2, 2267, Control_c, 0, 64, 10
2, 2273, Note_on_c, 0, 64, 0
2, 2281, Control_c, 0, 64, 0
2, 2358, Note_on_c, 0, 81, 77
2, 2415, Note_on_c, 0, 76, 64
2, 2418, Control_c, 0, 64, 22
2, 2428, Note_on_c, 0, 57, 74
2, 2432, Note_on_c, 0, 77, 45
2, 2433, Note_on_c, 0, 69, 99
2, 2434, Control_c, 0, 64, 54
2, 2449, Control_c, 0, 64, 63
2, 2454, Note_on_c, 0, 81, 0
