0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 64, 107
2, 0, Control_c, 0, 67, 127
2, 3, Control_c, 0, 64, 108
2, 18, Control_c, 0, 64, 109
2, 34, Control_c, 0, 64, 110
2, 48, Control_c, 0, 64, 110
2, 64, Control_c, 0, 64, 111
2, 79, Control_c, 0, 64, 111
2, 155, Control_c, 0, 64, 112
2, 497, Control_c, 0, 64, 112
2, 497, Control_c, 0, 67, 127
2, 513, Control_c, 0, 67, 126
2, 544, Control_c, 0, 67, 126
2, 558, Control_c, 0, 67, 125
2, 573, Control_c, 0, 64, 113
2, 573, Control_c, 0, 67, 125
2, 589, Control_c, 0, 67, 124
2, 604, Control_c, 0, 67, 123
2, 635, Control_c, 0, 67, 123
2, 649, Control_c, 0, 67, 122
2, 665, Control_c, 0, 67, 121
2, 695, Control_c, 0, 67, 121
2, 711, Control_c, 0, 64, 113
2, 711, Control_c, 0, 67, 120
2, 742, Control_c, 0, 67, 120
2, 768, Note_on_c, 0, 37, 34
2, 768, Note_on_c, 0, 44, 32
2, 771, Control_c, 0, 67, 119
2, 787, Control_c, 0, 64, 114
2, 787, Control_c, 0, 67, 119
2, 798, Control_c, 0, 64, 114
2, 798, Control_c, 0, 67, 118
2, 812, Control_c, 0, 64, 115
2, 812, Control_c, 0, 67, 117
2, 827, Control_c, 0, 64, 117
2, 827, Control_c, 0, 67, 117
2, 843, Control_c, 0, 64, 119
2, 843, Control_c, 0, 67, 116
2, 858, Control_c, 0, 64, 123
2, 858, Control_c, 0, 67, 115
2, 873, Control_c, 0, 64, 127
2, 873, Control_c, 0, 67, 114
2, 888, Control_c, 0, 67, 113
2, 919, Control_c, 0, 67, 113
2, 933, Control_c, 0, 67, 112
2, 948, Control_c, 0, 67, 112
2, 964, Control_c, 0, 67, 111
2, 995, Control_c, 0, 67, 111
2, 1009, Control_c, 0, 67, 110
2, 1024, Control_c, 0, 67, 110
2, 1055, Control_c, 0, 67, 109
2, 1086, Control_c, 0, 67, 109
2, 1131, Control_c, 0, 67, 108
2, 1162, Control_c, 0, 67, 107
2, 1177, Control_c, 0, 67, 107
2, 1192, Control_c, 0, 67, 106
2, 1208, Control_c, 0, 67, 106
2, 1229, Control_c, 0, 67, 105
2, 1246, Control_c, 0, 67, 104
2, 1261, Control_c, 0, 67, 104
2, 1277, Control_c, 0, 67, 103
2, 1292, Control_c, 0, 67, 102
2, 1307, Control_c, 0, 67, 102
2, 1322, Control_c, 0, 67, 101
2, 1343, Note_on_c, 0, 54, 29
2, 1352, Control_c, 0, 67, 101
2, 1356, Note_on_c, 0, 61, 36
2, 1368, Control_c, 0, 67, 100
2, 1373, Note_on_c, 0, 58, 16
2, 1383, Control_c, 0, 67, 99
2, 1398, Control_c, 0, 67, 98
2, 1428, Control_c, 0, 67, 98
2, 1444, Control_c, 0, 67, 97
2, 1458, Control_c, 0, 67, 97
2, 1473, Control_c, 0, 67, 96
2, 1473, Note_on_c, 0, 54, 0
2, 1489, Control_c, 0, 67, 95
2, 1504, Control_c, 0, 67, 94
2, 1515, Note_on_c, 0, 61, 0
2, 1520, Control_c, 0, 67, 93
2, 1535, Control_c, 0, 67, 92
2, 1545, Note_on_c, 0, 58, 0
2, 1550, Control_c, 0, 67, 91
2, 1566, Control_c, 0, 67, 90
2, 1580, Control_c, 0, 67, 89
2, 1596, Control_c, 0, 67, 88
2, 1611, Control_c, 0, 67, 87
2, 1626, Control_c, 0, 67, 86
2, 1642, Control_c, 0, 67, 85
2, 1656, Control_c, 0, 67, 85
2, 1656, Note_on_c, 0, 37, 0
2, 1660, Note_on_c, 0, 44, 0
2, 1671, Control_c, 0, 67, 84
2, 1687, Control_c, 0, 67, 83
2, 1702, Control_c, 0, 67, 82
2, 1718, Control_c, 0, 67, 81
2, 1732, Control_c, 0, 67, 80
2, 1733, Note_on_c, 0, 68, 47
2, 1747, Control_c, 0, 67, 79
2, 1749, Note_on_c, 0, 60, 34
2, 1763, Control_c, 0, 67, 77
2, 1764, Note_on_c, 0, 65, 32
2, 1778, Control_c, 0, 67, 76
2, 1792, Control_c, 0, 67, 74
2, 1802, Note_on_c, 0, 60, 0
2, 1808, Control_c, 0, 67, 74
2, 1823, Control_c, 0, 67, 73
2, 1839, Control_c, 0, 67, 72
2, 1853, Control_c, 0, 67, 71
2, 1868, Control_c, 0, 67, 70
2, 1884, Control_c, 0, 67, 68
2, 1899, Control_c, 0, 67, 65
2, 1905, Note_on_c, 0, 68, 0
2, 1915, Control_c, 0, 67, 63
2, 1922, Note_on_c, 0, 65, 0
