0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 64, 10
2, 0, Control_c, 0, 67, 0
2, 119, Control_c, 0, 64, 8
2, 134, Control_c, 0, 64, 0
2, 193, Control_c, 0, 64, 8
2, 211, Control_c, 0, 64, 10
2, 232, Control_c, 0, 64, 13
2, 250, Control_c, 0, 64, 15
2, 272, Control_c, 0, 64, 16
2, 288, Control_c, 0, 64, 18
2, 308, Control_c, 0, 64, 19
2, 328, Control_c, 0, 64, 20
2, 346, Control_c, 0, 64, 21
2, 404, Control_c, 0, 64, 22
2, 424, Control_c, 0, 64, 23
2, 441, Control_c, 0, 64, 25
2, 480, Control_c, 0, 64, 26
2, 500, Control_c, 0, 64, 28
2, 518, Control_c, 0, 64, 29
2, 538, Control_c, 0, 64, 30
2, 559, Control_c, 0, 64, 31
2, 579, Control_c, 0, 64, 32
2, 596, Control_c, 0, 64, 35
2, 616, Control_c, 0, 64, 37
2, 633, Control_c, 0, 64, 40
2, 653, Control_c, 0, 64, 42
2, 672, Control_c, 0, 64, 44
2, 695, Control_c, 0, 64, 47
2, 710, Control_c, 0, 64, 50
2, 730, Control_c, 0, 64, 53
2, 751, Control_c, 0, 64, 55
2, 769, Control_c, 0, 64, 56
2, 789, Control_c, 0, 64, 57
2, 806, Control_c, 0, 64, 59
2, 826, Control_c, 0, 64, 60
2, 846, Control_c, 0, 64, 61
2, 865, Control_c, 0, 64, 63
2, 929, Control_c, 0, 64, 64
2, 947, Control_c, 0, 64, 66
2, 968, Control_c, 0, 64, 71
2, 982, Note_on_c, 0, 46, 39
2, 986, Control_c, 0, 64, 80
2, 1005, Control_c, 0, 64, 99
2, 1005, Note_on_c, 0, 74, 59
2, 1023, Control_c, 0, 64, 127
2, 1196, Note_on_c, 0, 46, 0
2, 1388, Note_on_c, 0, 74, 0
2, 1445, Note_on_c, 0, 62, 25
2, 1765, Note_on_c, 0, 74, 59
2, 1774, Note_on_c, 0, 53, 33
2, 1779, Note_on_c, 0, 58, 31
2, 1856, Note_on_c, 0, 62, 0
2, 1887, Note_on_c, 0, 74, 0
2, 2056, Note_on_c, 0, 74, 64
2, 2060, Note_on_c, 0, 62, 30
2, 2296, Note_on_c, 0, 58, 0
2, 2350, Note_on_c, 0, 50, 41
2, 2359, Note_on_c, 0, 62, 0
2, 2376, Control_c, 0, 64, 96
2, 2376, Note_on_c, 0, 70, 67
2, 2391, Control_c, 0, 64, 77
2, 2396, Note_on_c, 0, 74, 0
2, 2410, Control_c, 0, 64, 65
2, 2427, Control_c, 0, 64, 56
2, 2442, Note_on_c, 0, 53, 0
2, 2447, Control_c, 0, 64, 44
2, 2467, Control_c, 0, 64, 28
2, 2487, Control_c, 0, 64, 21
2, 2505, Control_c, 0, 64, 22
2, 2525, Control_c, 0, 64, 26
2, 2544, Control_c, 0, 64, 35
2, 2564, Control_c, 0, 64, 45
2, 2582, Control_c, 0, 64, 55
2, 2601, Control_c, 0, 64, 61
2, 2622, Control_c, 0, 64, 64
2, 2642, Control_c, 0, 64, 65
2, 2659, Control_c, 0, 64, 67
2, 2678, Control_c, 0, 64, 71
2, 2685, Note_on_c, 0, 65, 26
2, 2698, Control_c, 0, 64, 79
2, 2702, Note_on_c, 0, 70, 0
2, 2716, Control_c, 0, 64, 95
2, 2738, Control_c, 0, 64, 127
2, 2942, Note_on_c, 0, 65, 0
2, 2953, Note_on_c, 0, 70, 63
2, 2970, Note_on_c, 0, 53, 26
2, 2986, Note_on_c, 0, 58, 27
2, 3242, Note_on_c, 0, 65, 45
2, 3278, Note_on_c, 0, 50, 0
2, 3295, Note_on_c, 0, 58, 0
2, 3313, Note_on_c, 0, 65, 0
2, 3500, Note_on_c, 0, 48, 42
2, 3514, Note_on_c, 0, 53, 0
2, 3536, Note_on_c, 0, 69, 58
2, 3544, Control_c, 0, 64, 94
2, 3561, Control_c, 0, 64, 72
2, 3580, Control_c, 0, 64, 59
2, 3599, Control_c, 0, 64, 50
2, 3622, Control_c, 0, 64, 42
2, 3622, Note_on_c, 0, 70, 0
2, 3637, Control_c, 0, 64, 39
2, 3658, Control_c, 0, 64, 45
2, 3678, Control_c, 0, 64, 56
2, 3697, Control_c, 0, 64, 64
2, 3717, Control_c, 0, 64, 71
2, 3728, Note_on_c, 0, 48, 0
2, 3737, Control_c, 0, 64, 84
2, 3755, Control_c, 0, 64, 127
2, 3829, Note_on_c, 0, 63, 45
2, 3836, Note_on_c, 0, 69, 0
2, 4030, Note_on_c, 0, 63, 0
2, 4084, Note_on_c, 0, 57, 41
2, 4088, Note_on_c, 0, 69, 62
2, 4109, Note_on_c, 0, 53, 33
2, 4246, Note_on_c, 0, 69, 0
2, 4383, Note_on_c, 0, 69, 68
2, 4386, Note_on_c, 0, 63, 37
2, 4391, Note_on_c, 0, 57, 0
2, 4427, Note_on_c, 0, 63, 0
2, 4469, Note_on_c, 0, 53, 0
2, 4515, Note_on_c, 0, 69, 0
2, 4639, Note_on_c, 0, 69, 62
2, 4761, Note_on_c, 0, 41, 38
2, 4790, Control_c, 0, 64, 79
2, 4809, Control_c, 0, 64, 61
2, 4829, Control_c, 0, 64, 50
2, 4842, Note_on_c, 0, 69, 0
2, 4844, Note_on_c, 0, 75, 63
2, 4849, Control_c, 0, 64, 43
2, 4865, Control_c, 0, 64, 41
2, 4884, Control_c, 0, 64, 46
2, 4905, Control_c, 0, 64, 56
2, 4923, Control_c, 0, 64, 66
2, 4943, Control_c, 0, 64, 79
2, 4964, Control_c, 0, 64, 127
2, 4984, Note_on_c, 0, 41, 0
2, 5174, Note_on_c, 0, 60, 43
2, 5401, Note_on_c, 0, 75, 0
2, 5438, Note_on_c, 0, 60, 0
2, 5505, Note_on_c, 0, 53, 28
