0, 0, Header, 1, 2, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 64, 127
2, 0, Control_c, 0, 67, 127
2, 764, Note_on_c, 0, 37, 38
2, 1221, Note_on_c, 0, 44, 31
2, 1262, Note_on_c, 0, 37, 0
2, 1546, Note_on_c, 0, 44, 0
2, 1547, Note_on_c, 0, 56, 37
2, 1820, Note_on_c, 0, 49, 28
2, 1912, Note_on_c, 0, 56, 0
2, 2057, Note_on_c, 0, 44, 36
2, 2102, Note_on_c, 0, 49, 0
2, 2280, Note_on_c, 0, 37, 36
2, 2284, Note_on_c, 0, 44, 0
2, 2499, Note_on_c, 0, 44, 44
2, 2510, Note_on_c, 0, 37, 0
2, 2720, Note_on_c, 0, 49, 44
2, 2839, Note_on_c, 0, 44, 0
2, 2943, Note_on_c, 0, 56, 48
2, 3010, Note_on_c, 0, 49, 0
2, 3151, Note_on_c, 0, 49, 53
2, 3247, Note_on_c, 0, 56, 0
2, 3359, Note_on_c, 0, 44, 55
2, 3422, Note_on_c, 0, 49, 0
2, 3576, Note_on_c, 0, 37, 51
2, 3616, Note_on_c, 0, 44, 0
2, 3777, Note_on_c, 0, 44, 56
2, 3817, Note_on_c, 0, 37, 0
2, 3989, Note_on_c, 0, 49, 56
2, 4046, Note_on_c, 0, 44, 0
2, 4194, Note_on_c, 0, 56, 45
2, 4246, Note_on_c, 0, 49, 0
2, 4428, Note_on_c, 0, 49, 38
2, 4494, Note_on_c, 0, 56, 0
2, 4653, Note_on_c, 0, 44, 40
2, 4677, Note_on_c, 0, 49, 0
2, 4865, Note_on_c, 0, 37, 41
2, 4874, Note_on_c, 0, 44, 0
2, 5084, Note_on_c, 0, 44, 42
2, 5134, Note_on_c, 0, 37, 0
2, 5315, Note_on_c, 0, 49, 41
2, 5318, Control_c, 0, 64, 119
2, 5333, Control_c, 0, 64, 116
2, 5349, Control_c, 0, 64, 115
2, 5389, Note_on_c, 0, 44, 0
2, 5425, Control_c, 0, 64, 114
2, 5501, Control_c, 0, 64, 113
2, 5517, Control_c, 0, 64, 112
2, 5532, Control_c, 0, 64, 111
2, 5534, Note_on_c, 0, 56, 41
2, 5548, Control_c, 0, 64, 110
2, 5562, Control_c, 0, 64, 109
2, 5574, Note_on_c, 0, 49, 0
2, 5577, Control_c, 0, 64, 108
2, 5593, Control_c, 0, 64, 107
2, 5608, Control_c, 0, 64, 105
2, 5623, Control_c, 0, 64, 104
2, 5683, Control_c, 0, 64, 104
2, 5759, Note_on_c, 0, 49, 37
2, 5790, Control_c, 0, 64, 103
2, 5807, Note_on_c, 0, 56, 0
2, 5819, Control_c, 0, 64, 103
2, 5850, Control_c, 0, 64, 102
2, 5963, Control_c, 0, 64, 102
2, 5994, Control_c, 0, 64, 101
2, 5997, Note_on_c, 0, 44, 37
2, 5999, Note_on_c, 0, 49, 0
2, 6009, Control_c, 0, 64, 101
2, 6023, Control_c, 0, 64, 100
2, 6039, Control_c, 0, 64, 99
2, 6054, Control_c, 0, 64, 98
2, 6070, Control_c, 0, 64, 95
2, 6085, Control_c, 0, 64, 93
2, 6099, Control_c, 0, 64, 91
2, 6115, Control_c, 0, 64, 90
2, 6161, Control_c, 0, 64, 89
2, 6206, Control_c, 0, 64, 89
2, 6242, Note_on_c, 0, 44, 0
2, 6249, Note_on_c, 0, 37, 29
2, 6480, Control_c, 0, 64, 88
2, 6526, Control_c, 0, 64, 88
2, 6557, Control_c, 0, 64, 87
2, 6602, Control_c, 0, 64, 87
2, 6617, Control_c, 0, 64, 86
2, 6618, Note_on_c, 0, 44, 29
2, 6654, Control_c, 0, 64, 85
2, 6700, Control_c, 0, 64, 85
2, 6714, Note_on_c, 0, 76, 64
2, 6731, Control_c, 0, 64, 84
2, 6745, Note_on_c, 0, 37, 0
2, 6746, Control_c, 0, 64, 84
2, 6761, Control_c, 0, 64, 83
2, 6776, Control_c, 0, 64, 82
2, 6792, Control_c, 0, 64, 82
2, 6990, Control_c, 0, 64, 82
2, 7046, Note_on_c, 0, 49, 36
2, 7082, Control_c, 0, 64, 83
2, 7112, Control_c, 0, 64, 83
2, 7124, Note_on_c, 0, 44, 0
2, 7234, Control_c, 0, 64, 84
2, 7248, Control_c, 0, 64, 84
2, 7263, Control_c, 0, 64, 85
2, 7278, Note_on_c, 0, 56, 41
2, 7293, Control_c, 0, 64, 85
2, 7324, Control_c, 0, 64, 86
2, 7333, Note_on_c, 0, 49, 0
2, 7339, Control_c, 0, 64, 86
2, 7355, Control_c, 0, 64, 87
2, 7370, Control_c, 0, 64, 88
2, 7385, Control_c, 0, 64, 89
